tconst,titleType,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,original_language,is_franchise,budget,revenue,saga_position
tt1027718,movie,Wall Street: Money Never Sleeps,2010,133,Drama,6.2,110087,en,True,70000000.0,134748021.0,2.0
tt10279472,movie,The Black Demon,2023,100,"Action,Drama,Horror",3.7,11372,en,True,0.0,0.0,1.0
tt1029231,movie,Krrish 3,2013,152,"Action,Adventure,Sci-Fi",5.4,28889,hi,True,20000000.0,84000000.0,3.0
tt10309906,movie,Shubh Mangal Zyada Saavdhan,2020,117,"Comedy,Crime,Romance",5.8,11269,hi,True,0.0,0.0,2.0
tt10314450,movie,Becky,2020,93,"Action,Crime,Drama",6.1,31527,en,True,5000000.0,1045873.0,1.0
tt10327252,movie,The Forever Purge,2021,103,"Action,Crime,Drama",5.4,49001,en,True,18000000.0,76994245.0,5.0
tt10342730,movie,Spiral,2021,93,"Crime,Drama,Horror",5.2,77854,en,True,20000000.0,40618920.0,9.0
tt1034314,movie,Iron Sky,2012,93,"Action,Adventure,Comedy",5.9,99063,en,True,7500000.0,10109659.0,1.0
tt10362466,movie,After We Collided,2020,105,"Drama,Romance",5.1,44609,en,True,14000000.0,47990414.0,2.0
tt10366206,movie,John Wick: Chapter 4,2023,169,"Action,Crime,Thriller",7.6,414281,en,True,100000000.0,447316405.0,4.0
tt1038988,movie,REC,2007,78,"Horror,Mystery,Thriller",7.4,218027,es,True,1500000.0,32511655.0,1.0
tt1039960,movie,Estomago: A Gastronomic Story,2007,113,"Comedy,Crime,Drama",7.8,10171,pt,True,536279.0,0.0,1.0
tt10403420,movie,Terrifier 2,2022,138,Horror,6.0,83223,en,True,250000.0,15815602.0,2.0
tt1043842,movie,Appleseed: Ex Machina,2007,105,"Action,Adventure,Animation",7.0,10095,ja,True,0.0,0.0,3.0
tt1045655,movie,The Haunting of Molly Hartley,2008,85,"Drama,Horror,Thriller",3.9,10475,en,True,0.0,15.0,1.0
tt10456740,movie,Lost Bullet,2020,92,"Action,Crime,Thriller",6.4,16854,fr,True,0.0,0.0,1.0
tt1046173,movie,G.I. Joe: The Rise of Cobra,2009,118,"Action,Adventure,Sci-Fi",5.7,221975,en,True,175000000.0,302500000.0,1.0
tt1050160,movie,The Machine Girl,2008,96,"Action,Comedy,Horror",5.9,11248,ja,True,0.0,0.0,1.0
tt10505918,movie,L2: Empuraan,2025,179,"Action,Crime,Thriller",6.1,14225,ml,True,21035003.0,30823000.0,2.0
tt10515086,movie,The Blue Elephant 2,2019,130,"Crime,Drama,Horror",8.0,12047,ar,True,0.0,6627695.0,2.0
tt10515988,movie,Paranormal Activity: Next of Kin,2021,98,"Horror,Mystery,Thriller",5.3,20491,en,True,0.0,0.0,7.0
tt1051904,movie,Goosebumps,2015,103,"Adventure,Animation,Comedy",6.3,102847,en,True,58000000.0,158952243.0,1.0
tt1053859,movie,The Grudge 3,2009,90,"Horror,Mystery,Thriller",4.6,20849,en,True,5000000.0,38610009.0,3.0
tt10545296,movie,The Hunger Games: The Ballad of Songbirds & Snakes,2023,157,"Action,Adventure,Drama",6.6,185632,en,True,100000000.0,337371917.0,1.0
tt10548174,movie,28 Years Later,2025,115,"Horror,Sci-Fi,Thriller",6.6,219956,en,True,60000000.0,151308832.0,3.0
tt1055369,movie,Transformers: Revenge of the Fallen,2009,149,"Action,Adventure,Sci-Fi",6.0,455734,en,True,200000000.0,836304167.0,2.0
tt10600398,movie,We Can Be Heroes,2020,100,"Action,Animation,Comedy",4.7,19739,en,True,0.0,0.0,2.0
tt1060277,movie,Cloverfield,2008,85,"Action,Horror,Sci-Fi",7.0,445506,en,True,25000000.0,170764026.0,
tt10627720,movie,Ne Zha,2019,110,"Action,Adventure,Animation",7.3,23413,zh,True,22000000.0,742718496.0,1.0
tt10638522,movie,Talk to Me,2022,95,"Horror,Thriller",7.1,219118,en,True,4500000.0,91959188.0,1.0
tt10648342,movie,Thor: Love and Thunder,2022,118,"Action,Adventure,Comedy",6.1,464244,en,True,250000000.0,760928081.0,4.0
tt1064932,movie,Welcome to the Sticks,2008,106,"Comedy,Romance",7.1,47771,fr,True,11000000.0,245144417.0,1.0
tt10665338,movie,Halloween Kills,2021,105,"Action,Drama,Horror",5.5,108646,en,True,20000000.0,133423964.0,10.0
tt10665342,movie,Halloween Ends,2022,111,"Horror,Mystery,Romance",5.0,83312,en,True,33000000.0,105400796.0,11.0
tt10676012,movie,To All the Boys: Always and Forever,2021,116,"Comedy,Drama,Romance",6.3,40133,en,True,0.0,0.0,3.0
tt10676048,movie,The Marvels,2023,105,"Action,Adventure,Sci-Fi",5.4,165608,en,True,274800000.0,206136825.0,2.0
tt10698680,movie,K.G.F: Chapter 2,2022,166,"Action,Crime,Drama",8.2,170463,kn,True,13000000.0,90410749.0,2.0
tt10701074,movie,Ponniyin Selvan: Part I,2022,167,"Action,Drama",7.5,38633,ta,True,29500000.0,59000000.0,1.0
tt10717738,movie,Anjaam Pathiraa,2020,144,"Crime,Mystery,Thriller",7.9,12518,ml,True,0.0,6561680.0,1.0
tt1071875,movie,Ghost Rider: Spirit of Vengeance,2011,96,"Action,Adventure,Fantasy",4.4,134761,en,True,57000000.0,132563930.0,2.0
tt1073105,movie,The Descent: Part 2,2009,94,"Adventure,Horror,Thriller",5.7,56120,en,True,6000200.0,7048886.0,2.0
tt1074638,movie,Skyfall,2012,143,"Action,Adventure,Thriller",7.8,775586,en,True,200000000.0,1108594176.0,24.0
tt1075417,movie,Race to Witch Mountain,2009,98,"Action,Adventure,Family",5.7,66486,en,True,50000000.0,106387141.0,4.0
tt1078912,movie,Night at the Museum: Battle of the Smithsonian,2009,105,"Adventure,Comedy,Family",6.0,230151,en,True,150000000.0,413106170.0,2.0
tt1080016,movie,Ice Age: Dawn of the Dinosaurs,2009,94,"Adventure,Animation,Comedy",6.9,287127,en,True,90000000.0,886686817.0,3.0
tt10811166,movie,The Kashmir Files,2022,170,Drama,8.5,579252,hi,True,0.0,0.0,2.0
tt1082868,movie,Quarantine,2008,89,"Horror,Sci-Fi,Thriller",6.0,83834,en,True,12000000.0,40855419.0,1.0
tt10838180,movie,The Matrix Resurrections,2021,148,"Action,Sci-Fi",5.6,304325,en,True,190000000.0,156497322.0,4.0
tt1086064,movie,Bill & Ted Face the Music,2020,91,"Adventure,Comedy,Music",5.9,56918,en,True,25000000.0,6274027.0,3.0
tt10872600,movie,Spider-Man: No Way Home,2021,148,"Action,Adventure,Fantasy",8.1,1030305,en,True,200000000.0,2019206586.0,3.0
tt10886166,movie,365 Days,2020,114,"Drama,Romance",3.3,109151,pl,True,0.0,9458590.0,1.0
tt1092005,movie,Golmaal Returns,2008,135,"Comedy,Crime,Mystery",5.3,10609,hi,True,4200000.0,9600000.0,2.0
tt1092011,movie,Sacred Demijohn,2007,105,"Comedy,Fantasy,Horror",5.2,11123,tr,True,2000000.0,4866495.0,1.0
tt10954600,movie,Ant-Man and the Wasp: Quantumania,2023,124,"Action,Adventure,Comedy",6.0,272021,en,True,326600000.0,476071180.0,3.0
tt1099212,movie,Twilight,2008,122,"Drama,Fantasy,Romance",5.4,529042,en,True,37000000.0,393616788.0,1.0
tt11024272,movie,The Babysitter: Killer Queen,2020,101,"Comedy,Horror",5.8,60506,en,True,0.0,0.0,2.0
tt11027830,movie,Haseen Dillruba,2021,135,"Crime,Drama,Mystery",6.9,35242,hi,True,0.0,0.0,1.0
tt11032374,movie,Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train,2020,117,"Action,Adventure,Animation",8.2,101725,ja,True,15700000.0,523542183.0,1.0
tt1104001,movie,Tron: Legacy,2010,125,"Action,Adventure,Sci-Fi",6.8,388095,en,True,170000000.0,409912892.0,2.0
tt11057644,movie,The Christmas Chronicles: Part Two,2020,112,"Adventure,Comedy,Family",6.0,41120,en,True,0.0,0.0,2.0
tt1107365,movie,Open Season 2,2008,76,"Adventure,Animation,Comedy",5.5,29410,en,True,0.0,8797168.0,2.0
tt1109624,movie,Paddington,2014,95,"Adventure,Comedy,Family",7.3,157307,en,True,55000000.0,333960862.0,1.0
tt11107074,movie,My Hero Academia: Heroes Rising,2019,104,"Action,Adventure,Animation",7.8,13006,ja,True,0.0,30017163.0,2.0
tt11116912,movie,Troll,2022,101,"Action,Adventure,Drama",5.8,59316,no,True,0.0,0.0,1.0
tt11125620,movie,The Addams Family 2,2021,93,"Adventure,Animation,Comedy",5.4,18444,en,True,0.0,119815153.0,2.0
tt11128440,movie,Clerks III,2022,100,"Comedy,Drama",6.2,22170,en,True,7000000.0,4737955.0,3.0
tt11145118,movie,Creed III,2023,116,"Action,Drama,Sport",6.7,108773,en,True,75000000.0,275300000.0,3.0
tt1114740,movie,Paul Blart: Mall Cop,2009,91,"Action,Comedy,Crime",5.3,125689,en,True,26000000.0,183293131.0,1.0
tt1116184,movie,Jackass 3D,2010,94,"Action,Comedy,Documentary",7.0,71018,en,True,20000000.0,117224271.0,4.0
tt1119646,movie,The Hangover,2009,100,Comedy,7.7,934950,en,True,35000000.0,469310836.0,1.0
tt11199410,movie,The Princess Switch: Switched Again,2020,96,"Comedy,Drama,Family",5.5,15272,en,True,10000000.0,0.0,2.0
tt11210390,movie,Asterix & Obelix: The Middle Kingdom,2023,112,"Adventure,Comedy,Family",5.1,13733,fr,True,72000000.0,46497678.0,5.0
tt1121931,movie,Crank: High Voltage,2009,96,"Action,Thriller",6.1,167659,en,True,20000000.0,34600000.0,2.0
tt1123373,movie,Detective Dee: Mystery of the Phantom Flame,2010,119,"Action,Adventure,Drama",6.6,12450,zh,True,13000000.0,51723285.0,1.0
tt11240506,movie,Nobody Sleeps in the Woods Tonight,2020,102,"Comedy,Fantasy,Horror",4.9,16265,pl,True,0.0,0.0,1.0
tt11245972,movie,Scream,2022,114,"Horror,Mystery,Thriller",6.3,189150,en,True,24000000.0,138874789.0,5.0
tt1126596,movie,Adulthood,2008,99,"Crime,Drama",6.6,13542,en,True,0.0,0.0,2.0
tt1129423,movie,Fireproof,2008,122,"Drama,Romance",6.5,25620,en,True,500000.0,33473297.0,3.0
tt1129442,movie,Transporter 3,2008,104,"Action,Thriller",6.1,186030,en,True,30000000.0,109000000.0,3.0
tt11315808,movie,Joker: Folie à Deux,2024,138,"Drama,Musical,Thriller",5.2,185082,en,True,190000000.0,207500287.0,2.0
tt1132620,movie,The Girl with the Dragon Tattoo,2009,152,"Crime,Drama,Mystery",7.8,231061,sv,True,13000000.0,109421911.0,1.0
tt1132626,movie,Saw V,2008,92,"Horror,Thriller",5.8,148925,en,True,10800000.0,118209778.0,5.0
tt1134854,movie,Survival of the Dead,2009,90,"Comedy,Drama,Horror",4.8,23557,en,True,4000000.0,386078.0,2.0
tt11378946,movie,Michael,2026,127,"Biography,Drama,History",7.5,143305,en,True,250000000.0,991400610.0,1.0
tt11389872,movie,Kingdom of the Planet of the Apes,2024,145,"Action,Adventure,Drama",6.8,170091,en,True,160000000.0,397378150.0,4.0
tt1139592,movie,Jeepers Creepers III,2017,100,Horror,3.9,27038,en,True,6200000.0,4017852.0,3.0
tt11396310,movie,Viduthalai: Part 1,2023,150,"Action,Crime,Drama",8.1,12060,ta,True,4800000.0,0.0,1.0
tt1142800,movie,Madea Goes to Jail,2009,103,"Comedy,Crime,Drama",4.7,13844,en,True,17500000.0,90508336.0,4.0
tt1144884,movie,The Final Destination,2009,82,"Horror,Thriller",5.1,142197,en,True,40000000.0,187384627.0,4.0
tt11456054,movie,Run Hide Fight,2020,109,"Action,Crime,Drama",6.3,30259,en,True,2000000.0,34561.0,1.0
tt11466222,movie,Jackass Forever,2022,96,"Comedy,Documentary",6.8,55469,en,True,10000000.0,80563999.0,6.0
tt1148204,movie,Orphan,2009,123,"Horror,Mystery,Thriller",7.0,278679,en,True,20000000.0,77912251.0,1.0
tt11490170,movie,HIT,2020,125,"Crime,Drama,Mystery",7.6,10836,te,True,720000.0,1300000.0,1.0
tt1155076,movie,The Karate Kid,2010,140,"Action,Drama,Family",6.3,228084,en,True,40000000.0,359126022.0,5.0
tt1156398,movie,Zombieland,2009,88,"Action,Comedy,Horror",7.5,670060,en,True,23600000.0,102391540.0,1.0
tt11564570,movie,Glass Onion,2022,139,"Comedy,Crime,Drama",7.1,527515,en,True,40000000.0,15000000.0,2.0
tt1156466,movie,Undisputed III: Redemption,2010,96,"Action,Crime,Drama",7.3,47956,en,True,3000000.0,76500000.0,3.0
tt11580854,movie,Sarpatta Parambarai,2021,173,"Action,Drama,Sport",8.5,28759,ta,True,0.0,0.0,1.0
tt1160368,movie,12 Rounds,2009,108,"Action,Crime,Thriller",5.6,31902,en,True,22000000.0,17280326.0,1.0
tt1160419,movie,Dune: Part One,2021,155,"Action,Adventure,Drama",8.0,1069674,en,True,165000000.0,410668500.0,1.0
tt11655566,movie,Lilo & Stitch,2025,108,"Action,Adventure,Comedy",6.7,96319,en,True,100000000.0,1038027526.0,1.0
tt11663228,movie,Jailer,2023,168,"Action,Comedy,Crime",7.2,46270,ta,True,0.0,72997485.0,1.0
tt1167660,movie,OSS 117: Lost in Rio,2009,101,"Action,Adventure,Comedy",6.8,17982,fr,True,26800000.0,21924245.0,2.0
tt11703244,movie,The Blackening,2022,97,"Comedy,Horror,Mystery",6.0,27374,en,True,5000000.0,18563767.0,1.0
tt1170358,movie,The Hobbit: The Desolation of Smaug,2013,161,"Adventure,Fantasy",7.8,756192,en,True,250000000.0,958400000.0,2.0
tt11703710,movie,Downton Abbey: A New Era,2022,124,"Drama,Romance",7.4,38971,en,True,40000000.0,92651384.0,2.0
tt1171701,movie,The Breath,2009,128,"Action,Drama,Thriller",8.0,37017,tr,True,2000000.0,13500000.0,1.0
tt11720440,movie,Carry on Jatta 3,2023,136,"Comedy,Drama,Romance",5.9,11822,pa,True,0.0,0.0,3.0
tt1174954,movie,Resident Evil: Degeneration,2008,98,"Action,Animation,Horror",6.4,35232,ja,True,0.0,403117.0,1.0
tt11755740,movie,Texas Chainsaw Massacre,2022,81,"Crime,Drama,Horror",4.7,70769,en,True,20000000.0,0.0,7.0
tt11773378,movie,Akhanda,2021,167,"Action,Drama,Fantasy",6.7,20382,te,True,0.0,0.0,1.0
tt1179904,movie,Paranormal Activity,2007,86,"Horror,Mystery",6.3,272930,en,True,15000.0,193355800.0,1.0
tt1179933,movie,10 Cloverfield Lane,2016,103,"Drama,Horror,Sci-Fi",7.2,386154,en,True,15000000.0,110216998.0,
tt11809034,movie,Rurouni Kenshin: Final Chapter Part I - The Final,2021,138,"Action,Adventure,Drama",7.2,12286,ja,True,0.0,33457923.0,4.0
tt11821912,movie,Devara Part 1,2024,176,"Action,Adventure,Drama",6.0,23693,te,True,31764000.0,54216867.0,1.0
tt1182345,movie,Moon,2009,97,"Drama,Mystery,Sci-Fi",7.8,396613,en,True,5000000.0,9760104.0,1.0
tt1182921,movie,Ninja,2009,86,"Action,Thriller",5.5,14845,en,True,10000000.0,36100000.0,1.0
tt11851548,movie,Orphan: First Kill,2022,99,"Crime,Drama,Horror",5.9,54403,en,True,10000000.0,9572765.0,2.0
tt1185420,movie,Dostana,2008,145,"Comedy,Drama,Romance",6.4,17371,hi,True,10000000.0,20000000.0,1.0
tt11866324,movie,Prey,2022,100,"Action,Adventure,Horror",7.1,274683,en,True,65000000.0,0.0,5.0
tt1187043,movie,3 Idiots,2009,170,"Comedy,Drama",8.4,484846,hi,True,9000000.0,70000000.0,1.0
tt11873440,movie,Heropanti 2,2022,145,"Action,Comedy,Crime",2.2,28243,hi,True,0.0,0.0,2.0
tt1188990,movie,Cold Prey 2,2008,90,"Horror,Thriller",6.1,10752,no,True,0.0,0.0,2.0
tt11893274,movie,Downfall: The Case Against Boeing,2022,89,Documentary,7.4,14777,en,True,0.0,0.0,1.0
tt11909878,movie,Hocus Pocus 2,2022,103,"Comedy,Family,Fantasy",6.0,59487,en,True,30000000.0,0.0,2.0
tt1193516,movie,Recep Ivedik,2008,90,Comedy,5.0,31578,tr,True,500000.0,28548025.0,1.0
tt1193631,movie,Step Up 3D,2010,107,"Drama,Music,Romance",6.2,62559,en,True,30000000.0,159291809.0,3.0
tt1194173,movie,The Bourne Legacy,2012,135,"Action,Adventure,Thriller",6.6,329007,en,True,130000000.0,276600000.0,4.0
tt1194616,movie,LOL (Laughing Out Loud),2008,103,"Comedy,Romance",6.3,10328,fr,True,10900000.0,31451622.0,1.0
tt11947158,movie,Ek Villain Returns,2022,129,"Action,Crime,Drama",4.4,17170,hi,True,0.0,0.0,2.0
tt1196141,movie,Diary of a Wimpy Kid,2010,94,"Comedy,Drama,Family",6.3,67421,en,True,15000000.0,75700000.0,1.0
tt11991748,movie,Rurouni Kenshin: Final Chapter Part II - The Beginning,2021,137,"Action,Adventure,Drama",7.4,12667,ja,True,0.0,0.0,5.0
tt11992424,movie,Saptha Sagaradaache Ello - Side A,2023,142,"Drama,Romance",8.2,10083,kn,True,0.0,3157896.0,1.0
tt12003946,movie,Violent Night,2022,112,"Action,Comedy,Thriller",6.7,121690,en,True,20000000.0,75734910.0,1.0
tt1201607,movie,Harry Potter and the Deathly Hallows: Part 2,2011,130,"Adventure,Family,Fantasy",8.1,1051260,en,True,125000000.0,1341511219.0,8.0
tt12037194,movie,Furiosa: A Mad Max Saga,2024,148,"Action,Adventure,Sci-Fi",7.5,322839,en,True,168000000.0,174287546.0,5.0
tt1204342,movie,The Muppets,2011,103,"Adventure,Comedy,Family",7.1,101194,en,True,45000000.0,165184237.0,1.0
tt1204977,movie,Ouija,2014,89,"Horror,Mystery,Thriller",4.5,62123,en,True,5000000.0,103600000.0,1.0
tt1206885,movie,Rambo: Last Blood,2019,89,"Action,Crime,Thriller",6.1,120225,en,True,50000000.0,91500000.0,5.0
tt1211837,movie,Doctor Strange,2016,115,"Action,Adventure,Fantasy",7.5,884181,en,True,180000000.0,676343174.0,1.0
tt1211956,movie,Escape Plan,2013,115,"Action,Thriller",6.7,271236,en,True,50000000.0,137328301.0,1.0
tt1213012,movie,Alpha and Omega,2010,90,"Adventure,Animation,Comedy",5.1,16165,en,True,20000000.0,50507267.0,1.0
tt1216475,movie,Cars 2,2011,106,"Adventure,Animation,Comedy",6.2,259109,en,True,200000000.0,559852396.0,2.0
tt1216487,movie,The Girl Who Played with Fire,2009,129,"Action,Crime,Drama",7.1,102201,sv,True,4400000.0,67126795.0,2.0
tt1217213,movie,Secret of the Wings,2012,75,"Animation,Family,Fantasy",7.0,16475,en,True,0.0,0.0,4.0
tt1220634,movie,Resident Evil: Afterlife,2010,96,"Action,Horror,Sci-Fi",5.8,188523,en,True,60000000.0,300228084.0,4.0
tt1220719,movie,Ip Man,2008,106,"Action,Biography,Drama",8.0,244097,cn,True,11700000.0,22100000.0,1.0
tt12263384,movie,Extraction II,2023,122,"Action,Crime,Thriller",7.0,174349,en,True,65000000.0,0.0,2.0
tt1228705,movie,Iron Man 2,2010,124,"Action,Sci-Fi",6.9,942385,en,True,200000000.0,623933331.0,2.0
tt1229238,movie,Mission: Impossible - Ghost Protocol,2011,132,"Action,Adventure,Thriller",7.4,566747,en,True,145000000.0,694713380.0,4.0
tt1229340,movie,Anchorman 2: The Legend Continues,2013,119,Comedy,6.3,202572,en,True,50000000.0,173700000.0,2.0
tt1230165,movie,Rock On!!,2008,145,"Drama,Music",7.7,23535,hi,True,7000000.0,0.0,1.0
tt1231277,movie,S. Darko,2009,103,"Drama,Mystery,Sci-Fi",3.6,15030,en,True,4000000.0,4100000.0,2.0
tt1231580,movie,Alvin and the Chipmunks: The Squeakquel,2009,88,"Adventure,Animation,Comedy",4.6,61455,en,True,75000000.0,443140005.0,2.0
tt1231587,movie,Hot Tub Time Machine,2010,99,"Comedy,Sci-Fi",6.4,199166,en,True,36000000.0,64780213.0,1.0
tt1232783,movie,Sorority Row,2009,101,"Horror,Mystery",5.2,34254,en,True,12500000.0,27206120.0,1.0
tt1232829,movie,21 Jump Street,2012,109,"Action,Comedy,Crime",7.2,649315,en,True,42000000.0,201585328.0,1.0
tt1233227,movie,Saw VI,2009,90,"Horror,Mystery,Thriller",6.1,136298,en,True,11000000.0,69752402.0,6.0
tt1233301,movie,Ironclad,2011,121,"Action,Drama,History",6.1,45428,en,True,25000000.0,5151023.0,1.0
tt1234541,movie,The Butterfly Effect 3: Revelations,2009,90,"Crime,Sci-Fi,Thriller",5.6,21754,en,True,0.0,0.0,3.0
tt12361178,movie,Drishyam 2,2021,152,"Crime,Drama,Mystery",8.4,45430,ml,True,0.0,0.0,2.0
tt12412888,movie,Sonic the Hedgehog 2,2022,122,"Action,Adventure,Comedy",6.5,117629,en,True,110000000.0,405421518.0,2.0
tt12415546,movie,Attack on Titan: Chronicle,2020,122,"Action,Adventure,Animation",8.3,12982,ja,True,0.0,42908.0,4.0
tt1242432,movie,I Spit on Your Grave,2010,108,"Horror,Thriller",6.2,103581,en,True,2000000.0,572809.0,1.0
tt1242447,movie,Nativity!,2009,105,"Comedy,Family",6.5,14990,en,True,0.0,0.0,1.0
tt1245112,movie,[Rec]²,2009,85,"Horror,Thriller",6.5,84897,es,True,5600000.0,18469680.0,2.0
tt1245526,movie,RED,2010,111,"Action,Comedy,Crime",7.0,339524,en,True,58000000.0,199006387.0,1.0
tt1247640,movie,District 13: Ultimatum,2009,101,"Action,Crime,Thriller",6.5,47969,fr,True,15000000.0,14103752.0,2.0
tt1250777,movie,Kick-Ass,2010,117,"Action,Comedy,Crime",7.6,622080,en,True,28000000.0,96188903.0,1.0
tt1253863,movie,300: Rise of an Empire,2014,102,"Action,Adventure,Drama",6.2,329598,en,True,110000000.0,337580051.0,2.0
tt12567088,movie,Raat Akeli Hai,2020,149,"Crime,Drama,Mystery",7.2,22828,hi,True,0.0,0.0,1.0
tt12584954,movie,Twisters,2024,122,"Action,Adventure,Thriller",6.5,197444,en,True,155000000.0,372262265.0,2.0
tt1258972,movie,The Man with the Iron Fists,2012,95,Action,5.4,65729,en,True,15000000.0,20546518.0,1.0
tt1259014,movie,Mesrine: Killer Instinct,2008,113,"Action,Biography,Crime",7.5,36713,fr,True,25000000.0,15000000.0,1.0
tt1259528,movie,Den of Thieves,2018,140,"Action,Crime,Drama",7.0,154176,en,True,30000000.0,80509622.0,1.0
tt1259571,movie,The Twilight Saga: New Moon,2009,130,"Adventure,Drama,Fantasy",4.8,323656,en,True,50000000.0,709827462.0,2.0
tt1261945,movie,Sex and the City 2,2010,146,"Comedy,Drama,Romance",4.6,88790,en,True,100000000.0,290700000.0,2.0
tt1262416,movie,Scream 4,2011,111,"Horror,Mystery",6.3,192285,en,True,40000000.0,97231420.0,4.0
tt1262426,movie,Wicked,2024,160,"Fantasy,Musical,Romance",7.3,251550,en,True,150000000.0,758827029.0,1.0
tt1264904,movie,Little Nicholas,2009,91,"Comedy,Family",7.1,14957,fr,True,22700000.0,62794894.0,1.0
tt12672536,movie,The Three Musketeers - Part I: D'Artagnan,2023,121,"Action,Adventure,History",6.7,27104,fr,True,27500000.0,31843086.0,1.0
tt12672620,movie,The Three Musketeers: Milady,2023,115,"Action,Adventure,Drama",6.4,12780,fr,True,39000000.0,21730766.0,2.0
tt1268799,movie,A Very Harold & Kumar Christmas,2011,90,"Adventure,Comedy",6.2,75418,en,True,19000000.0,36192775.0,3.0
tt1270797,movie,Venom,2018,112,"Action,Adventure,Sci-Fi",6.6,609631,en,True,116000000.0,856085151.0,1.0
tt1270798,movie,X-Men: First Class,2011,131,"Action,Sci-Fi",7.7,766139,en,True,160000000.0,353624124.0,4.0
tt1270835,movie,Hatchet II,2010,85,"Action,Comedy,Horror",5.5,16551,en,True,2500000.0,156190.0,2.0
tt12735488,movie,Kalki 2898 AD,2024,180,"Action,Adventure,Sci-Fi",7.0,76675,te,True,75000000.0,141000000.0,1.0
tt1277953,movie,Madagascar 3: Europe's Most Wanted,2012,93,"Adventure,Animation,Comedy",6.8,218914,en,True,145000000.0,746921274.0,3.0
tt1278340,movie,Dead Snow,2009,91,"Comedy,Fantasy,Horror",6.3,73175,no,True,800000.0,2166797.0,1.0
tt12783454,movie,The Kissing Booth 3,2021,112,"Comedy,Romance",4.8,27340,en,True,0.0,0.0,3.0
tt1285009,movie,The Strangers: Prey at Night,2018,85,Horror,5.3,40532,en,True,12500000.0,32144262.0,2.0
tt1285016,movie,The Social Network,2010,120,"Biography,Drama",7.8,822763,en,True,40000000.0,224920315.0,1.0
tt1285241,movie,Don 2,2011,148,"Action,Crime,Thriller",7.1,62185,hi,True,11000000.0,2900000.0,2.0
tt1286126,movie,A.R.O.G,2008,127,"Comedy,Sci-Fi",7.4,49232,tr,True,8500000.0,19736977.0,2.0
tt1286537,movie,"Food, Inc.",2008,94,"Documentary,News",7.8,52889,en,True,1000000.0,4606199.0,1.0
tt1287468,movie,Cats & Dogs: The Revenge of Kitty Galore,2010,82,"Action,Comedy,Family",4.4,17354,en,True,85000000.0,112483764.0,2.0
tt1288403,movie,Universal Soldier: Regeneration,2009,97,"Action,Adventure,Sci-Fi",5.3,27410,en,True,14000000.0,153977852.0,5.0
